name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords,tags,Unnamed: 15,Unnamed: 16
The Elegant Empire,A man and a woman take revenge desperately yet elegantly after being trampled on by enormous power.,229947,https://image.tmdb.org/t/p/w500/w4HHWY2sZrwPvvA9qy4dpYPSVPp.jpg,9.0,3,False,[],[],[],[],2023,Drama Mystery,"['man', 'woman', 'revenge', 'desperately', 'elegantly', 'trampled', 'enormous', 'power']",Drama Mystery  man woman revenge desperately elegantly trampled enormous power 9.0    ,,
Nazar,"The Rathods may look like a normal family, but they have been reeling under the evil sight, 'nazar' of a supernatural entity, a Daayan. And once fallen, it never leaves…",81927,https://image.tmdb.org/t/p/w500/wPdryS0QZ38SeXvjrRmbBbkxlYE.jpg,9.0,2,False,[],[],"['Mrinal Jha', 'Gul Khan']",[],2018,Mystery Sci-Fi & Fantasy,"['Rathods', 'look', 'like', 'normal', 'family', 'reeling', 'evil', 'sight', 'nazar', 'supernatural', 'entity', 'Daayan', 'fallen', 'leaves']",Mystery Sci-Fi & Fantasy  Rathods look like normal family reeling evil sight nazar supernatural entity Daayan fallen leaves 9.0  Mrinal Jha Gul Khan  ,,
The Eight,"HaShminiya is a television series that was broadcast on the Israeli channel Arutz HaYeladim in HOT. Although the show was designated for children and teenagers, it was also popular with adults.",15951,https://image.tmdb.org/t/p/w500/ilxPdoKcPdEzZNtIY2Ecx42VAVj.jpg,9.0,1,False,[],[],['Giora Chamizer'],[],2005,Drama Comedy Kids Sci-Fi & Fantasy Mystery,"['HaShminiya', 'television', 'series', 'broadcast', 'Israeli', 'channel', 'Arutz', 'HaYeladim', 'HOT', 'designated', 'children', 'teenagers', 'popular', 'adults']",Drama Comedy Kids Sci-Fi & Fantasy Mystery  HaShminiya television series broadcast Israeli channel Arutz HaYeladim HOT designated children teenagers popular adults 9.0  Giora Chamizer  ,,
The investigation was conducted,The author's cycle of documentary programs of the NTV channel about the most high-profile crimes committed in the USSR. The story is accompanied by stories about the daily life of the inhabitants of the USSR. Presenter - Leonid Kanevskiy. Documentary television films are devoted to criminal cases from 1917 to 1991.,55165,https://image.tmdb.org/t/p/w500/34k0DF72T1zMuIXmSA34dypZIjq.jpg,8.875,8,False,[],[],[],[],2006,Mystery Documentary,"['author', 'cycle', 'documentary', 'programs', 'NTV', 'channel', 'high', 'profile', 'crimes', 'committed', 'USSR', 'story', 'accompanied', 'stories', 'daily', 'life', 'inhabitants', 'USSR', 'Presenter', 'Leonid', 'Kanevskiy', 'Documentary', 'television', 'films', 'devoted', 'criminal', 'cases']",Mystery Documentary  author cycle documentary programs NTV channel high profile crimes committed USSR story accompanied stories daily life inhabitants USSR Presenter Leonid Kanevskiy Documentary television films devoted criminal cases 8.875    ,,
The Vampires of Midland,"Grandpa Slava is the oldest of the Midland vampire family. They live quietly. They live by the law. They live the unremarkable life of an ordinary Russian family and they never kill humans – ever. Although, of course, everyone knows they drink blood. And when some lifeless corpses are found in a birch grove near Smolensk... their peaceful life falls under threat.",105136,https://image.tmdb.org/t/p/w500/7AHDGuOm0pefzw4tyZ7s13VAQ8P.jpg,8.804,56,False,[],[],['Alexey Akimov'],[],2021,Mystery Comedy Sci-Fi & Fantasy,"['Grandpa', 'Slava', 'oldest', 'Midland', 'vampire', 'family', 'live', 'quietly', 'live', 'law', 'live', 'unremarkable', 'life', 'ordinary', 'Russian', 'family', 'kill', 'humans', 'course', 'knows', 'drink', 'blood', 'lifeless', 'corpses', 'found', 'birch', 'grove', 'near', 'Smolensk', 'peaceful', 'life', 'falls', 'threat']",Mystery Comedy Sci-Fi & Fantasy  Grandpa Slava oldest Midland vampire family live quietly live law live unremarkable life ordinary Russian family kill humans course knows drink blood lifeless corpses found birch grove near Smolensk peaceful life falls threat 8.804  Alexey Akimov  ,,
The Long Season,"In the small town of Hualin, taxi driver Wang Xiang had the chance to meet the person he both most wanted and feared to encounter in his life. Meeting this person would require an explanation, for himself and for his son. Wang Xiang was full of confidence as a train driver, but struggled with the trivialities of his own small family. The factory was on the verge of collapse, and the discovery of an unidentified dismembered body struck Wang Xiang's mind.

For twenty years, Wang Xiang was trapped in three different eras, chasing after the truth that crossed the past, present, and future, all to solve an unsolved mystery. When the answer was finally revealed, time and space merged into one, and only the dirge of fate remained in the long seasons.",225008,https://image.tmdb.org/t/p/w500/rM5Y0ziZbmpkqW1db2HK3xrzTXj.jpg,8.712,59,False,[],[],['Xin Shuang'],[],2023,Drama Family Crime Mystery,"['small', 'town', 'Hualin', 'taxi', 'driver', 'Wang', 'Xiang', 'chance', 'meet', 'person', 'wanted', 'feared', 'encounter', 'life', 'Meeting', 'person', 'require', 'explanation', 'son', 'Wang', 'Xiang', 'confidence', 'train', 'driver', 'struggled', 'trivialities', 'small', 'family', 'factory', 'verge', 'collapse', 'discovery', 'unidentified', 'dismembered', 'body', 'struck', 'Wang', 'Xiang', 'mind', 'years', 'Wang', 'Xiang', 'trapped', 'different', 'eras', 'chasing', 'truth', 'crossed', 'past', 'present', 'future', 'solve', 'unsolved', 'mystery', 'answer', 'finally', 'revealed', 'time', 'space', 'merged', 'dirge', 'fate', 'remained', 'long', 'seasons']",Drama Family Crime Mystery  small town Hualin taxi driver Wang Xiang chance meet person wanted feared encounter life Meeting person require explanation son Wang Xiang confidence train driver struggled trivialities small family factory verge collapse discovery unidentified dismembered body struck Wang Xiang mind years Wang Xiang trapped different eras chasing truth crossed past present future solve unsolved mystery answer finally revealed time space merged dirge fate remained long seasons 8.712  Xin Shuang  ,,
Evil Minds,"A gifted criminal profiler lost someone important to him while he was helping the police solve a bizarre campus serial killing. The lost crippled his mind and left him unable to profile again. But when another serial killing threatened the city, he had to confront his inner demon in order to track down the serial killer.",69714,https://image.tmdb.org/t/p/w500/Alw3GV6OBr1LaWVUOF0SXDNS6Ih.jpg,8.7,3,False,[],[],[],[],2015,Crime Drama Mystery,"['gifted', 'criminal', 'profiler', 'lost', 'important', 'helping', 'police', 'solve', 'bizarre', 'campus', 'serial', 'killing', 'lost', 'crippled', 'mind', 'left', 'unable', 'profile', 'serial', 'killing', 'threatened', 'city', 'confront', 'inner', 'demon', 'order', 'track', 'serial', 'killer']",Crime Drama Mystery  gifted criminal profiler lost important helping police solve bizarre campus serial killing lost crippled mind left unable profile serial killing threatened city confront inner demon order track serial killer 8.7    ,,
Senior High,"A student’s death causes a scandal at the prestigious Northford High. Investigations conclude it was a suicide. The victim’s twin sister thinks otherwise. As she searches for truth, she will unravel secrets that are far more shocking and dangerous.",226773,https://image.tmdb.org/t/p/w500/k285iD6gZIoLsVSczSjc4WIXkdc.jpg,8.667,3,False,[],[],[],[],2023,Drama Mystery,"['student', 'death', 'causes', 'scandal', 'prestigious', 'Northford', 'High', 'Investigations', 'conclude', 'suicide', 'victim', 'twin', 'sister', 'thinks', 'searches', 'truth', 'unravel', 'secrets', 'far', 'shocking', 'dangerous']",Drama Mystery  student death causes scandal prestigious Northford High Investigations conclude suicide victim twin sister thinks searches truth unravel secrets far shocking dangerous 8.667    ,,
Huntik: Secrets & Seekers,"Huntik: Secrets & Seekers is an Italian/American animated television series, begun in 2009, created and directed by Iginio Straffi. It was a co-production between Big Bocca Productions, a company owned by Richard McWilliam, CEO and owner of Upper Deck and Rainbow S.p.A. It acts like one of the spin-offs to the Winx Club series. All of the show's designs, animation and visual style were created in Italy, while the scriptwriting and original voice recording were done in the United States. It aired on The CW4Kids at 11:30am Eastern Standard Time on Saturdays. In Europe, the series used to air on Disney XD, and on CITV. In India, the series' first season aired on Disney XD in 2010. The series premiered on January 3, 2009, with one episode in the US and the first four episodes in Europe, making Jetix the home for premieres beyond the first episode. It was revealed in a magazine with the new season of the Winx Club, that the second season of Huntik would air in fall 2012 in the US. However, the second season began airing in the spring of 2012 in UK on CITV & Australia on channel eleven. The first season was released on DVD by Anime Works in 2010.",16361,https://image.tmdb.org/t/p/w500/r8dMX8wrc1Q7KAd8NmxgmUlsz6c.jpg,8.65,30,False,[],[],['Iginio Straffi'],[],2009,Animation Sci-Fi & Fantasy Mystery Action & Adventure,"['Huntik', 'Secrets', 'Seekers', 'Italian', 'American', 'animated', 'television', 'series', 'begun', 'created', 'directed', 'Iginio', 'Straffi', 'co', 'production', 'Big', 'Bocca', 'Productions', 'company', 'owned', 'Richard', 'McWilliam', 'CEO', 'owner', 'Upper', 'Deck', 'Rainbow', 'acts', 'like', 'spin', 'offs', 'Winx', 'Club', 'series', 'designs', 'animation', 'visual', 'style', 'created', 'Italy', 'scriptwriting', 'original', 'voice', 'recording', 'United', 'States', 'aired', 'Eastern', 'Standard', 'Time', 'Saturdays', 'Europe', 'series', 'air', 'Disney', 'XD', 'CITV', 'India', 'series', 'season', 'aired', 'Disney', 'XD', 'series', 'premiered', 'January', 'episode', 'episodes', 'Europe', 'making', 'Jetix', 'home', 'premieres', 'episode', 'revealed', 'magazine', 'new', 'season', 'Winx', 'Club', 'second', 'season', 'Huntik', 'air', 'fall', 'second', 'season', 'began', 'airing', 'spring', 'UK', 'CITV', 'Australia', 'channel', 'season', 'released', 'DVD', 'Anime', 'Works']",Animation Sci-Fi & Fantasy Mystery Action & Adventure  Huntik Secrets Seekers Italian American animated television series begun created directed Iginio Straffi co production Big Bocca Productions company owned Richard McWilliam CEO owner Upper Deck Rainbow acts like spin offs Winx Club series designs animation visual style created Italy scriptwriting original voice recording United States aired Eastern Standard Time Saturdays Europe series air Disney XD CITV India series season aired Disney XD series premiered January episode episodes Europe making Jetix home premieres episode revealed magazine new season Winx Club second season Huntik air fall second season began airing spring UK CITV Australia channel season released DVD Anime Works 8.65  Iginio Straffi  ,,
Death Note,"Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?",13916,https://image.tmdb.org/t/p/w500/iigTJJskR1PcjjXqxdyJwVB3BoU.jpg,8.638,3702,False,[],[],[],[],2006,Animation Mystery Sci-Fi & Fantasy,"['Light', 'Yagami', 'ace', 'student', 'great', 'prospects', 'bored', 'mind', 'changes', 'finds', 'Death', 'Note', 'notebook', 'dropped', 'rogue', 'Shinigami', 'death', 'god', 'human', 'written', 'notebook', 'dies', 'Light', 'vowed', 'use', 'power', 'Death', 'Note', 'rid', 'world', 'evil', 'Light', 'succeed', 'noble', 'goal', 'Death', 'Note', 'turn', 'thing', 'fights']",Animation Mystery Sci-Fi & Fantasy  Light Yagami ace student great prospects bored mind changes finds Death Note notebook dropped rogue Shinigami death god human written notebook dies Light vowed use power Death Note rid world evil Light succeed noble goal Death Note turn thing fights 8.638    ,,
Stranger Things,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.",66732,https://image.tmdb.org/t/p/w500/49WJfeN0moxb9IPfGn8AIqMGskD.jpg,8.623,16392,False,[],[],"['Matt Duffer', 'Ross Duffer']",[],2016,Drama Sci-Fi & Fantasy Mystery,"['young', 'boy', 'vanishes', 'small', 'town', 'uncovers', 'mystery', 'involving', 'secret', 'experiments', 'terrifying', 'supernatural', 'forces', 'strange', 'little', 'girl']",Drama Sci-Fi & Fantasy Mystery  young boy vanishes small town uncovers mystery involving secret experiments terrifying supernatural forces strange little girl 8.623  Matt Duffer Ross Duffer  ,,
Rascal Does Not Dream of Bunny Girl Senpai,"Puberty Syndrome—a rumored, mysterious syndrome that only affects those in their puberty. For example, a bunny girl suddenly appeared in front of Sakuta Azusagawa. The bunny girl's real identity is Mai Sakurajima, a teenage celebrity who is currently an inactive high school senior. For some reason, her charming figure does not reflect in the eyes of others. In the course of revealing the mystery behind this phenomenon, Sakuta begins to explore his feelings towards Mai. Set in a city where the skies and seas shine, Sakuta unfolds the meaning behind his bizarre encounters on women with the said syndrome.",82739,https://image.tmdb.org/t/p/w500/cU4jHfo1Q9AEPnFqFqtuSA74gdi.jpg,8.618,1071,False,[],[],[],[],2018,Animation Comedy Mystery,"['Puberty', 'Syndrome', 'rumored', 'mysterious', 'syndrome', 'affects', 'puberty', 'example', 'bunny', 'girl', 'suddenly', 'appeared', 'Sakuta', 'Azusagawa', 'bunny', 'girl', 'real', 'identity', 'Mai', 'Sakurajima', 'teenage', 'celebrity', 'currently', 'inactive', 'high', 'school', 'senior', 'reason', 'charming', 'figure', 'reflect', 'eyes', 'course', 'revealing', 'mystery', 'phenomenon', 'Sakuta', 'begins', 'explore', 'feelings', 'Mai', 'Set', 'city', 'skies', 'seas', 'shine', 'Sakuta', 'unfolds', 'meaning', 'bizarre', 'encounters', 'women', 'said', 'syndrome']",Animation Comedy Mystery  Puberty Syndrome rumored mysterious syndrome affects puberty example bunny girl suddenly appeared Sakuta Azusagawa bunny girl real identity Mai Sakurajima teenage celebrity currently inactive high school senior reason charming figure reflect eyes course revealing mystery phenomenon Sakuta begins explore feelings Mai Set city skies seas shine Sakuta unfolds meaning bizarre encounters women said syndrome 8.618    ,,
Banacek,Banacek is an American detective TV series starring George Peppard that aired on the NBC network from 1972 to 1974. The series was part of the rotating NBC Wednesday Mystery Movie anthology. It alternated in its time slot with several other shows but was the only one to last beyond its first season.,1340,https://image.tmdb.org/t/p/w500/6lJ7GqQ4ebGTjzkG25AZIkuS1BH.jpg,8.6,16,False,[],[],['Anthony Wilson'],[],1972,Crime Drama Mystery,"['Banacek', 'American', 'detective', 'TV', 'series', 'starring', 'George', 'Peppard', 'aired', 'NBC', 'network', 'series', 'rotating', 'NBC', 'Wednesday', 'Mystery', 'Movie', 'anthology', 'alternated', 'time', 'slot', 'shows', 'season']",Crime Drama Mystery  Banacek American detective TV series starring George Peppard aired NBC network series rotating NBC Wednesday Mystery Movie anthology alternated time slot shows season 8.6  Anthony Wilson  ,,
Mysterious Joker,"The thief Mysterious Joker doesn't just steal things. An audacious and elusive miracle-maker, he travels the world searching for treasure with his partner and cook Hachi. As they circle the globe, they must avoid traps set by the police and compete in various competitions to reach their final goal, the Timeslip Treasure.",61434,https://image.tmdb.org/t/p/w500/iECjlUSF8crdx5hST0O1VDiHmxe.jpg,8.6,5,False,[],[],[],[],2014,Animation Comedy Mystery Action & Adventure,"['thief', 'Mysterious', 'Joker', 'steal', 'things', 'audacious', 'elusive', 'miracle', 'maker', 'travels', 'world', 'searching', 'treasure', 'partner', 'cook', 'Hachi', 'circle', 'globe', 'avoid', 'traps', 'set', 'police', 'compete', 'competitions', 'reach', 'final', 'goal', 'Timeslip', 'Treasure']",Animation Comedy Mystery Action & Adventure  thief Mysterious Joker steal things audacious elusive miracle maker travels world searching treasure partner cook Hachi circle globe avoid traps set police compete competitions reach final goal Timeslip Treasure 8.6    ,,
Miracles,"Miracles follows Paul Callan, an investigator of modern miracles for the Catholic Church who questions his faith after repeatedly finding mundane explanations for various supposed phenomena. After he witnesses a true, supernatural miracle that saves his life, only for his findings to be dismissed on a lack of evidence, Paul leaves behind the Church and is approached by Alva Keel to join his organization Sodalitas Quaerito, investigating and cataloguing ""unexplainable"" phenomena. Along with former police officer Evelyn Santos, Paul and Alva attempt to battle the impending ""darkness"" before it's too late.",1866,https://image.tmdb.org/t/p/w500/oYsqYfsCkln1zpHJUWSn2MsznIM.jpg,8.6,7,False,[],[],"['Richard Hatem', 'Michael Petroni']",[],2003,Drama Mystery,"['Miracles', 'follows', 'Paul', 'Callan', 'investigator', 'modern', 'miracles', 'Catholic', 'Church', 'questions', 'faith', 'repeatedly', 'finding', 'mundane', 'explanations', 'supposed', 'phenomena', 'witnesses', 'true', 'supernatural', 'miracle', 'saves', 'life', 'findings', 'dismissed', 'lack', 'evidence', 'Paul', 'leaves', 'Church', 'approached', 'Alva', 'Keel', 'join', 'organization', 'Sodalitas', 'Quaerito', 'investigating', 'cataloguing', 'unexplainable', 'phenomena', 'police', 'officer', 'Evelyn', 'Santos', 'Paul', 'Alva', 'attempt', 'battle', 'impending', 'darkness', 'late']",Drama Mystery  Miracles follows Paul Callan investigator modern miracles Catholic Church questions faith repeatedly finding mundane explanations supposed phenomena witnesses true supernatural miracle saves life findings dismissed lack evidence Paul leaves Church approached Alva Keel join organization Sodalitas Quaerito investigating cataloguing unexplainable phenomena police officer Evelyn Santos Paul Alva attempt battle impending darkness late 8.6  Richard Hatem Michael Petroni  ,,
